global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
916977.7442531484	2714.531176404096	840848183455.5925	7368679.5076698065	1156543.329587766	-10118.195079787169	1337592473213.9558	102377871.67262928	917605.5431554804	-1795.402885079617	3223471.5197522114	841999932829.6642	943151.834939677	787453.4520329301	1.507886	27.970228	0.2234251833249977	0.132018232860348	0.0041676535	0.0933765414	0.0287094257	0.0011665084	0.0061347354	-0.01533215	-0.072891631	-0.0251993264	0.0917229849	0.1350542623	0.0167665118	-0.1283318354	0.0140787226	-0.0659970349	0.071719075	0.1182188639	0.1387869629	0.1131134453	-0.1238779273	0.1624060121	-0.041195813	-0.1127170049	0.1576672105	0.1198605863	0.147201849	-0.0814162956	-0.2033856523	0.0583203372	0.0991290231	-0.0367828623	-0.0122279233	0.0026134735	-0.0998220521	-0.0607850521	-0.0386582264	0.1211441109	-0.1483993995	0.0095816611	0.0607534477	0.0816898771	0.019429203	-0.0068848794	-0.2294985963	0.0899718308	0.0515772858	0.2073631263	-0.0974015788	0.0589680803	0.0461161821	-0.17400295	-0.1131854893	0.0302381794	-0.0754687192	-0.0958287264	0.139555182	0.1095302044	-0.1000689166	0.058170271	0.1200878226	-0.0167989016	-0.1664057626	0.1601198206	-0.1566536264	0.271613297	-0.100431231	0.0289460368	0.1391584676	0.0595104584	-0.0591608908	-0.1114423194	0.1273416223	-0.2252108755	-0.0603545994	-0.0413712905	0.0448009414	-0.0541388119	-0.0313652988	-0.1025154765	0.01031619	-0.0511978367	-0.013271799	-0.1124192083	0.0391140859	-0.0135335680713239	-0.0021033954154176	4.424272273600196e-06	0.0001831574647411	0.1055020509914896	-0.0521199648840139	0.0111306827634108	0.0027164907395108	-0.0477302447745557	-0.1076029801909611	0.002278176266239	0.0115784013459763	-0.0005389677410226	0.0007319178756147	2.904862258630044e-07	5.357037766443356e-07	-0.0005340329177336	-9.119616572239998e-05	8.316740642467442e-09	2.85191157223062e-07	0.0001213561401659	-0.0004088628153549	1.6716880178001678e-07	1.4727312755965568e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919166.9447726932	2189.200519544771	844867872362.7672	4792598.914775095	1160404.6869348404	3861.3573470744304	1346539037460.345	14910080.561805684	918141.1987264608	535.6555709803943	286926.8907223322	842983260798.8624	942311.764638516	799640.0912046371	1.340191	24.859604	0.2538536310556778	0.1337416798079708	0.0390776515	0.0682332536	-0.0245712081	-0.0171798557	0.0919169535	0.007782695	-0.0791639883	-0.0510069937	-0.0765758623	0.1004250264	-0.1206160106	-0.1066273531	-0.061468472	0.070687707	-0.0278341452	-0.0062161778	0.0667793162	0.0931869916	-0.0369868579	0.0925853674	-0.011687731	0.0071845962	0.0789859595	0.0761783819	0.0766665348	0.0494718764	-0.034253724	-0.1145127742	0.0528968213	0.027557624	-0.1078772066	-0.1088398409	0.061704067	-0.0970082006	0.0239310176	-0.0530401413	-0.0649109451	-0.0522869912	0.1686285163	0.0177338199	0.0596531142	-0.0650306533	0.0334432554	0.0622010499	0.027417434	0.1068447001	0.0085489148	0.0098637365	0.0832702986	-0.1032199364	-0.0601234388	-0.024922217	-0.0443214914	-0.1279392593	-0.0637821368	-0.0193476008	-0.0639654413	-0.0207332157	0.0978733956	-0.0904902552	-0.0915550651	0.0564995751	-0.003191912	0.0391905155	-0.0132355675	-0.0245097449	0.0635803833	0.0194439183	-0.0558279078	0.1095721537	-0.0142330739	-0.0304550652	0.0750409065	-0.0234171756	0.0697169184	0.0940647486	0.020426778	-0.1157200433	0.0882025294	-0.0956358532	-0.0156710845	-0.1112164334	0.0458586883	-0.0187086757135119	-0.005175107642188	2.678173910823265e-05	0.0003500145469533	0.1981797502745195	0.0926776992830299	0.0392752134188709	0.0085891559443957	0.0262746310827992	0.0740048758573549	0.0006903562385371	0.0054767216506625	-0.0014293285842912	-0.0008903608432686	2.042980201871886e-06	7.927424312259725e-07	-0.0010912265104743	-0.0005571935927407	3.104646997912891e-07	1.1907752971619175e-06	0.0003137206696187	0.0001923645294527	3.700411219159715e-08	9.84206585460055e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917972.153210299	-1194.791562394239	842672874069.5526	1427526.8775684668	1164011.9731050532	3607.286170212785	1354923873531.919	13012513.51380842	915329.4309512312	-2811.767775229644	7906038.021819862	837827967165.5046	940756.4096970246	814427.8489667339	1.114138	20.666483	0.2299691850599356	0.1216166379031992	0.0459727577	0.1204243174	-0.0085791294	0.0329086051	0.0944507188	-0.0159719167	-0.0914725681	0.0021557313	-0.0694565953	0.0397808877	0.0469104333	-0.1400643752	0.1016335187	0.044282121	-0.0961924167	0.0070708885	-0.0249285165	0.1316170667	-0.2068204168	0.0742024107	0.0378453439	-0.0865122434	-0.042756808	-0.0600960222	0.1986151147	0.1124112641	-0.1722390392	-0.0655601243	0.1420720964	0.072487302	-0.1388827052	0.0760862311	0.0404645367	-0.087365976	-0.0447877707	-0.0625798003	-0.0686698407	0.045190771	0.0226649479	0.1483373785	0.0388584486	-0.0644230841	0.0220464041	0.1189269346	-0.0858010249	0.0961453999	-0.0800969462	0.0671870973	0.0259932891	-0.015717433	-0.1861977483	-0.1498850092	0.1462272862	-0.1813434322	-0.0597813923	0.1006461127	-0.0785680205	0.0069353977	0.1457730303	0.0122778063	-0.1201113495	0.0893053685	-0.0549391905	0.1760948766	-0.0672979072	-0.0799790137	0.1511661524	0.1062800584	-0.1093680934	-0.0647483553	-0.0475784286	-0.025282637	0.0078135326	-0.0038157324	0.0021774844	0.1654713171	-0.079744937	-0.070555296	0.087947224	-0.0226636246	-0.0180634961	-0.1098185471	0.0524223074	-0.0157052742997763	0.0030034014137356	9.020420052029004e-06	0.0002466556408312	0.126641433526558	-0.0715383167479615	0.0160380526856616	0.0051177307631316	-0.0067149205974743	-0.0329895516802735	4.5090158630384616e-05	0.0010883105200654	0.0002120247600441	0.0016413533443353	4.495449887175818e-08	2.694040800960674e-06	-0.0004969894914521	0.0005942370190222	3.531176347763905e-07	2.46998554613817e-07	0.0001005527286169	-0.0002131679410017	4.544057107094687e-08	1.0110851232303942e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917282.285565866	-689.8676444329321	841406791412.939	475917.3668354425	1159302.773238032	-4709.199867021292	1343982920037.3916	22176563.38755336	915900.1061986964	570.6752474652603	325670.2380695361	838873004534.7833	941132.2907293178	785552.8071236559	1.252742	23.237484	0.4009702605992306	0.2055981909515662	0.0227074569	0.0491662687	0.0185600796	0.0249309285	0.0869019124	-0.0033889572	-0.0653371188	0.0093491425	-0.1334967466	-0.0636112249	-0.1320705827	-0.100334303	0.0028997857	-0.1010738298	-0.0261556014	-0.0962471272	0.0796405967	0.0211873344	-0.1244141368	0.042017516	-0.0040782298	0.0011934364	-0.0838675747	-0.1297373795	0.1658977774	0.0771056971	-0.0707953331	-0.1983627494	0.0098975508	-0.0752693665	0.0027259587	-0.1173204272	-0.0356517771	-0.0701045444	-0.0124098142	-0.1074027071	0.0600805214	-0.0095502822	0.159376918	0.0615373538	-0.1522728833	-0.0450591341	0.0430257752	0.0741373633	0.0649900406	0.0215771535	-0.063332159	-0.0114072952	0.03992699	-0.0659752831	-0.1399259654	-0.068453567	0.2239264475	-0.0514880905	-0.0772935684	0.1037283825	-0.0372460453	0.0054231579	0.0995446379	-0.1418356403	-0.0739387627	0.0114894985	-0.0794670598	-0.06817395	0.0400691315	-0.0350373398	0.1549163297	0.243480991	-0.0646212105	0.0836859608	0.0159949667	-0.136969992	-0.0338559357	0.0048496934	0.0066803733	0.1498781181	-0.0181022405	-0.0673660754	0.0285853078	-0.0719267226	-0.0204479845	-0.1082280018	0.0587790397	0.0002413456962813	0.0159466199960576	0.0002542946892986	5.82477451135055e-08	0.2876419094374824	0.1610004759109244	0.0827378680648408	0.0259211532435441	0.0603837010912542	0.0670986216887285	0.0036461913574779	0.0045022250325271	-0.0014670306271305	-0.0016790553871746	2.152178860938908e-06	2.819226993200045e-06	-0.0013829922816506	-0.0008860027901984	7.850009442395271e-07	1.9126676511051324e-06	0.0006739854113142	0.0005734326826973	3.288250415854223e-07	4.542563346643714e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919089.4043364234	1807.1187705573395	844725333163.4816	3265678.250900669	1153199.5992021277	-6103.174035904231	1329869315599.948	37248733.31253553	917692.1693022696	1792.063103573164	3211490.1671882807	842158917598.7054	942830.5165661284	778992.8070648521	1.074099	19.92378	0.1414940940961171	0.0669953312144357	0.0106549235	0.0150456153	0.0128352561	-0.0082694421	0.086125616	0.0121751519	0.0046659742	0.033410718	-0.1350609444	-0.0886698211	-0.0254234692	-0.0840642607	0.1291231321	-0.0920189574	0.0676835261	0.0349346552	-0.0134723509	-0.1520502249	-0.1398793101	0.0689663672	0.0285368667	0.0336501108	0.1000946023	-0.0835835076	0.00283464	-0.0177881671	-0.0143028903	-0.0004306271	0.056573433	-0.0013043965	-0.0244741006	-0.0584346829	0.0408920603	-0.0122615542	-0.0178101618	-0.1288672007	0.0785510924	0.0034295435	0.0253798574	0.1578643114	-0.0920768578	0.0573817173	-0.0899666295	-0.0547004823	0.006519667	-0.0793693073	-0.0806290707	0.0388749721	0.0989383838	-0.0915076144	-0.0099031642	-0.0730225224	0.0663590302	-0.0896706276	-0.0054651203	-0.0531227192	-0.0370566828	0.0136301772	0.1081478524	-0.0344822715	-0.0004969765	0.037905428	0.008250794	-0.0393890714	0.0540438227	0.0545254075	0.0656474287	0.243811687	-0.0433097487	0.1707679462	-0.0587769078	-0.1218186244	-0.0962374118	-0.0685511369	0.1074227302	0.0088190074	0.0043381679	-0.0357541833	-0.1193179904	-0.0031808	-0.0228235037	-0.1064475877	0.0649037979	-0.0235358008531534	-0.0237771465494347	0.0005653526980332	0.0005539339217992	0.2692774818792145	-0.0183644275582678	0.0725103622472107	0.0003372521995428	0.0506155342353196	-0.0097681668559345	0.0025619323059268	9.541708372537917e-05	-0.0008739137485475	0.000593116878583	7.637252399003429e-07	3.517876316600411e-07	-0.0005351413487482	0.0008478509329024	7.1885120442347e-07	2.863762631400426e-07	0.00032326616015	-0.0003507192511642	1.2300399313717726e-07	1.0450101029812545e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920044.3939321956	954.9895957722327	846481686806.0612	912005.1280332129	1159821.749069149	6622.149867021246	1345186489613.8198	43852868.8612895	917028.9046203524	-663.2646819171496	439920.0382786576	840942011909.2035	941721.5728183964	790216.3183383737	1.004442	18.631702	0.0458650819709518	0.0252164121908074	0.0371988285	0.0282906618	-0.0206850645	-0.0200289626	0.0784530896	0.0785333993	-0.0192993555	0.0362797333	-0.121657416	-0.0667640611	-0.0499494806	-0.0623406076	0.1297847406	-0.1260963796	0.0487450967	0.0035594365	-0.0457601869	-0.1045649792	-0.2132503223	-0.0296167206	0.0530638028	-0.0287981869	-0.028499754	-0.0394758992	-0.065512409	-0.1208978365	0.0512807214	-0.0328488036	0.0935134456	-0.0292686888	0.033605437	0.0731006015	0.087194229	-0.0349593061	-0.0266267991	-0.1109831923	0.0654364655	-0.0349639441	0.0089376102	0.1545269128	-0.0935922977	-0.0002676249	-0.1311440963	0.0546177082	-0.0293287559	-0.143707554	-0.132037601	-0.0117354879	0.0220465675	-0.0446216432	-0.0364713768	-0.063819899	0.1459143561	0.0090671018	0.0772859568	-0.0822714367	-0.0488298539	0.0082196317	0.0899098003	-0.0693728979	0.0050710768	-0.0014649579	-0.0287676133	0.0184062451	0.0807329621	-0.0512150969	0.1551632108	0.2169130903	0.0128460413	0.1378918618	-0.0082649594	0.0420994068	-0.043742298	-0.0838918807	-0.0562531315	-0.0257780468	-0.0902758637	0.0570690353	-0.0848199938	0.0757402549	-0.0251890118	-0.1044804285	0.0707724105	-0.0256362293434335	-0.00210042849028	4.411799842780337e-06	0.0006572162549491	0.2767322205735354	0.0074547386943208	0.0765807219035598	5.55731290006052e-05	0.0287820067389787	-0.0218335274963409	0.0008284039119226	0.0004767029229334	-0.000826910394511	4.700335403649998e-05	6.837808005503376e-07	2.2093152906805594e-09	-0.0004091815184819	0.0001259598302662	1.58658788407151e-08	1.6742951506715349e-07	0.0004398307216474	0.0001165645614974	1.3587296997081146e-08	1.9345106370487265e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920434.8021942351	390.4082620395348	847200225090.3408	152418.61106873004	1158609.7154255318	-1212.033643617062	1342376472678.432	1469025.553259651	917037.8008359488	8.896215596352704	79.1426519367891	840958328162.0333	941419.6588466074	805099.0345262097	0.954216	17.70005	0.1138068061927438	0.0562276447308285	0.0542905636	0.0491826355	-0.0141180708	-0.0194046046	0.0914257001	0.0423470156	-0.0472984937	0.0081066396	-0.1141607601	-0.0456912619	-0.0691333573	-0.051328463	0.1121356808	-0.0710614932	0.087090176	-0.0247063688	5.13611e-05	-0.0113681308	-0.2046530135	-0.1478759893	-0.0581116117	-0.0390631453	-0.0755208154	-0.0698746788	-0.1428213551	0.0431836676	0.1020101028	-0.0732347634	0.1654313893	0.0460666302	0.015699966	0.0351248852	-0.0918876589	-0.0642586663	-0.0156335019	-0.0933598668	0.0593777787	-0.052081987	0.0371826569	0.1277199323	-0.0603276126	0.0238621539	-0.1089643107	0.1111812714	0.0788701081	-0.1008207103	-0.017020662	0.0281165027	-0.0679954497	0.0336712018	0.0020894691	-0.0163151558	0.2211037399	-0.0344198403	0.0777955796	-0.0339419491	-0.0551223253	-0.0181466329	0.0974054995	-0.0604660718	0.0129830602	0.0163896713	-0.0151577857	-0.0169581735	0.0133136396	-0.1075354853	0.1431548272	0.1568795246	0.0302490183	0.0933659529	-0.0244309607	0.0821744231	-0.1037874406	-0.047687456	-0.1197564683	-0.0155586454	-0.0640513607	0.0376738531	-0.0558671038	0.1269269246	-0.0275434712	-0.102329975	0.0763617167	-0.0364581974874482	-0.0108219681440146	0.00011711499451	0.0013292001640337	0.2613391849662463	-0.0153930356072891	0.0682981695988219	0.0002369455452072	0.0361354363777337	0.0073534296387549	0.0013057697622092	5.407292745212047e-05	-0.0011091545173062	-0.0002822441227952	1.2302237432607495e-06	7.966174485243197e-08	-0.0009838290868846	-0.0005746475684027	3.3021982787113586e-07	9.67919672200186e-07	-0.0003080450432084	-0.0007478757648558	5.593181596586477e-07	9.489174864526501e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919590.7917614696	-844.0104327655863	845647224292.4865	712353.6106171523	1158580.734175532	-28.981249999953437	1342309317602.7146	839.9128515598009	916854.5084952922	-183.29234065662604	33596.08214338464	840622189748.1438	941109.3854998186	797441.4819640457	0.955837	17.730106	0.1810840008664928	0.0867282237555365	0.0488519387	0.025290069	-0.0156730385	-0.0470871984	0.0685757105	0.0547730886	-0.0803589196	-0.0120674044	-0.0960431963	0.0106337132	-0.1345684036	0.021240924	0.0079279702	-0.10585802	-0.1095441893	-0.0223530256	-0.0041075449	-0.0088944166	-0.0352962125	0.0411454041	-0.0912336764	-0.0804917324	-0.1035011124	-0.0430389021	-0.1067927097	0.0047488534	0.0318266207	-0.0441336389	-0.042626704	0.0223379769	0.0100417779	-0.0815940047	0.0626492732	-0.0888588374	0.0097563617	-0.0738963707	0.0309691411	-0.1208137082	0.0622499922	-0.0008239944	-0.0956406628	-0.1024273839	0.0281233379	0.0115679998	-0.0347698169	0.0009364609	-0.101416307	0.023499703	-0.1016096711	0.0730011489	0.0246483259	0.0434735196	0.1065449264	-0.0283323656	-0.0511678788	-0.066640159	-0.0403550263	-0.046366224	0.0303219817	-0.1490990945	-0.0167351624	-0.0225026411	-0.0207071101	-0.1199149167	0.0288238735	-0.1076245652	0.1074261161	0.0605257394	0.0843288081	0.0454961549	-0.0246525311	0.1044042697	-0.0952334214	-0.0130158181	-0.172911664	-0.0478671387	0.0096553656	0.0505088054	-0.0513041403	0.125559771	-0.0298858491	-0.1	0.0816496581	-0.0130046100163099	0.0234535874711383	0.0005500707652663	0.0001691198816763	0.31033979232744	0.0490006073611937	0.0963107867018386	0.0024010595217658	0.0678251486627345	0.0316897122850007	0.004600250791122	0.0010042378647061	-0.0021247948935614	-0.0010156403762552	4.514753339704601e-06	1.031525373879804e-06	-0.001394053846186	-0.0004102247593014	1.6828435314389158e-07	1.94338612606598e-06	-0.000420981782635	-0.0001129367394266	1.2754707112311756e-08	1.7722566131054238e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921059.0975049112	1468.3057434416842	848349861096.5616	2155921.756223837	1156671.9273271277	-1908.8068484042303	1337889947466.652	3643543.5845148913	919051.4145943988	2196.906099106651	4826396.408292001	844655502667.9656	943554.9754853048	796595.7942582326	0.8970599999999999	16.639839	0.0890764693484749	0.044179288265965	0.0501591571	0.0151066002	-0.0156905353	-0.0580551131	0.0738819662	0.053013371	-0.032979998	-0.0128854811	-0.1231092269	0.0419330619	-0.1145626139	0.0069438582	0.065105243	-0.0774171347	0.0408686462	-0.0991776171	0.0250491846	-0.0179713217	-0.1009811999	-0.02639064	-0.0601724046	-0.037569229	-0.0194250372	0.0450876619	-0.1336926423	-0.0064772107	0.1007288978	-0.0407612387	-0.0188223783	0.1890132519	0.0748048274	-0.0344199246	-0.0337926755	-0.0583573128	0.0232954911	-0.1026749265	-0.0018768582	-0.1157677393	0.0470141905	0.0512293875	-0.0688484137	0.0038175015	-0.0463232123	0.048106436	0.1016851506	-0.0743220297	-0.0687980172	0.0483329864	-0.0422950183	0.0083416208	0.0566232307	0.1318336514	0.0364562735	-0.1135184502	-0.0567473686	-0.1199318528	-0.0442250268	-0.0342939466	0.0487319384	-0.0778630245	-0.0199463189	0.0301901909	0.0471358176	-0.0510109093	0.0500413225	-0.0258470622	0.0442868266	0.1578024741	0.0170101414	0.0615514855	-0.0266666598	0.1188884167	-0.0480061396	-0.032146962	-0.0728175109	-0.0560064476	0.0785061508	0.0872585089	0.0358969225	0.0796558082	-0.032215118	-0.097494591	0.0866153656	-0.0139985932094361	-0.0009939831931262	9.88002588217359e-07	0.0001959606118432	0.2780906025203933	-0.0322491898070467	0.0773343832101553	0.0010400102432109	0.0566936940217175	-0.0111314546410169	0.0032141749418281	0.000123909282425	-0.0018161225195145	0.0003086723740468	3.298301005887696e-06	9.527863449974925e-08	-0.0009837785736528	0.0004102752725332	1.683257992521916e-07	9.678202819783375e-07	-0.0002458925950694	0.0001750891875656	3.065622360238186e-08	6.046316830996393e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921417.151634967	358.0541300557088	849009567327.0957	128202.76004995043	1165439.0554521277	8767.128125000047	1358248191973.1477	76862535.56016684	919378.7261588604	327.3115644615609	107132.86023027454	845257242113.4888	943339.4291545718	812643.7646589382	1.051999	19.513853	0.0426027997208348	0.0306095205657251	0.0712318013	0.0153151907	-0.0477927709	-0.0426315748	0.0549567583	0.0564082868	-0.0514514615	-0.0417276767	-0.0518816754	0.1250367193	-0.0144178211	0.0250752445	0.0352902865	0.0890520123	-0.0128706027	0.0228807017	0.0422917707	0.0030250087	0.0288273475	-0.1091626955	-0.1164801543	-0.0580092107	0.0326946221	-0.0828286477	-0.0312630863	0.0468933735	0.086257543	0.0177938017	-0.0929364385	-0.0376011719	-0.1714970555	-0.0632161922	0.1471152174	-0.0778941861	0.0307296226	-0.0441219223	-0.08048171	-0.0911298395	-0.0077445917	0.0141107032	0.0849064517	0.0069463863	-0.0259254215	0.0116639629	0.0590453233	0.0160504921	0.0658157918	0.0981213037	-0.1290863886	0.1152441987	0.0418052705	-0.0214568372	-0.0448558782	-0.038845402	-0.0236713434	-0.0858873194	-0.0502461225	-0.0643384913	0.0617555803	-0.0446292061	-0.0592759509	0.0651007283	0.0640790265	-0.0825573865	-0.0125675345	-0.049397227	0.0046866762	-0.0652130053	0.0331216117	0.028836848	-0.0033451255	-0.0091951207	-0.0691778417	0.0157412244	-0.0156134543	0.0782087841	0.1646280617	0.0122172442	-0.1242269311	0.0365757489	-0.0345302564	-0.0948181434	0.0912392418	-0.0125606445164834	0.0014379486929527	2.0676964435643785e-06	0.0001577697906694	0.2506528398471346	-0.0274377626732587	0.0628268461234333	0.000752830820514	0.057861828021501	0.0011681339997835	0.0033479911419897	1.3645370414502e-06	-0.0020421382934739	-0.0002260157739593	4.170328809672492e-06	5.1083130078466515e-08	-0.0009837263386456	5.2235007200066366e-08	2.728495977190985e-15	9.677175093450776e-07	-0.0002710036731996	-2.511107813019998e-05	6.305662448610075e-10	7.344299088767558e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923032.8419072196	1615.6902722526577	851989627239.3182	2610455.0558518665	1163474.8813829788	-1964.174069148954	1353673799609.1365	3857979.77391716	920879.728844761	1501.0026859006612	2253009.063080999	848019474997.2006	945293.3303134072	813688.175077705	0.951846	17.656084	0.0678724656122719	0.034995431573035	0.0792966207	0.0093295891	-0.0423254722	-0.0421263204	0.0788781855	0.0253375754	-0.0100556869	-0.0463216688	-0.1225055601	0.0653877526	-0.1481195796	0.0069499759	-0.0239031399	-0.0497220321	0.0730349638	-0.039242694	0.049761101	0.0056290833	-0.016675139	0.0270984693	-0.006003252	-0.0007601022	-0.0384361616	0.1458740013	-0.0160307852	-0.076663261	0.1230805523	-0.027320495	-0.0416204258	0.0085721329	0.0847689376	-0.0825195839	0.0639384292	-0.0448617909	0.0520596321	-0.0980993157	-0.0153127603	-0.1125663189	0.10856788	-0.0152226976	-0.0358096278	0.0182747789	-0.0442423305	0.0385082714	0.0826156967	0.0156410674	-0.0170601653	-0.0429435046	0.0103303046	-0.0504798568	-0.0172990471	0.1561189337	-0.029643713	0.0297965351	-0.0358734985	-0.0830660445	-0.0331999574	-0.082685004	0.0322798128	-0.0584881345	0.0045023863	0.0003200623	0.0816453673	-0.0607821898	0.028613461	-0.0125810843	0.0429619807	0.0369420956	-0.0231001054	-0.0597065458	-0.0012351714	0.107792903	-0.0107653639	-0.0192062629	-0.1109328329	-0.095931988	0.1020446566	0.0067822856	0.0689158952	0.0241420846	-0.0368302486	-0.0919753525	0.0955030384	-0.0223872262641151	-0.0098265817476317	9.656170884288848e-05	0.0005011878998006	0.2779237046494671	0.0272708648023324	0.0772415856060842	0.000743700067067	0.0675340414747438	0.0096722134532428	0.0045608467579124	9.355171308509108e-05	-0.0020087386386675	3.33996548064e-05	4.035030918475761e-06	1.1155369411866788e-09	-0.0008759470008705	0.000107779337775	1.1616385651239074e-08	7.672831483340237e-07	-0.0005518807927994	-0.0002808771195997	7.889195631468035e-08	3.045724094608942e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
