global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
984684.7567549588	415.7622768816073	969604070185.5724	172858.27087777824	1491880.4310522152	-4680.45193829108	21906630.34665273	2225707220556.5435	955202.3044592366	2815.204465127201	7925376.180472129	912411442444.236	1019272.1904335072	1058903.942791606	1.278262	26.857681	0.0924951800511001	0.0590951423338969	0.0060563182	-0.1183456493	-0.0808130373	0.0377855622	-0.1085842021	-0.0583327789	-0.0323959041	-0.0613124894	0.1328179385	0.0326767564	0.0168553236	-0.1045869595	0.0384572142	0.1409588986	0.0550512419	0.04823771	-0.0488950154	-0.0540139384	-0.0067223501	-0.0786984319	0.0371821646	-0.1282578808	0.0768190953	0.1307982583	-0.0054044386	-0.1194021996	0.1372374891	0.0540906168	0.0687227885	0.0357537936	0.0366771809	0.0260535443	-0.0818505947	-0.1464575088	-0.0150368909	-0.0479667156	0.0261596597	0.0657174035	0.0849920571	0.0539448326	0.093418211	-0.01335157	-0.0826448403	0.1303614026	-0.0059749805	0.0106772126	-0.0852380194	0.0158964807	0.0631835036	0.1309695515	-0.0260042275	-0.0392755115	0.0373594405	0.1370015671	-0.0052837779	0.0299098697	-0.0978149893	0.1701605606	-0.0306108403	0.068286689	0.1048202604	0.0794124443	0.0371541806	-0.0022729171	0.0261005931	0.0134143598	0.0914543933	-0.0311756002	-0.0137188777	-0.0799696067	0.0799368414	0.0362335582	-0.099882405	0.0257849861	-0.1119625922	0.0393975277	0.1738872032	0.1312200595	-0.0931971248	-0.0536651566	5.74648e-05	-0.1217576311	0.0178387487	-0.0149370096	-0.0557339599	0.063347749	0.1430296614	-0.0461273749	-0.0365174128	-0.1025522192	0.0687958517	0.0807464044	-0.0943402981	0.0084568186	-0.1142313295	-0.0251890118	-0.0225047465966383	-2.5193440904999757e-05	6.347094646337148e-10	0.0005064636193789	0.0343769591964928	0.058617260705219	0.0034359832525836	0.0011817753235973	-0.0148595080566877	-0.0142175577849812	0.0002208049796867	0.0002021389493692	0.0004672457149893	-0.0002639042738684	2.1831855817586217e-07	6.964546576600746e-08	0.00020293610711	7.680003829580001e-05	4.11830635689614e-08	5.898245882236348e-09	-0.0024130525220217	-5.199905023569977e-05	2.7039012254148283e-09	5.822822474035286e-06	0.0	0.0	0.0	0.0	0.0
984069.8047079956	-614.9520469631534	968393380538.0326	378166.02006417245	1496461.845886076	4581.4148338609375	20989361.87992104	2239398056192.762	950844.5530749292	-4357.7513843073975	18989997.12743304	904105364112.2618	1017072.777822482	1049945.27734375	1.264171	26.561615	0.0892887358025988	0.0493657974687773	0.0831176921	0.0369606999	0.1817984767	0.0266943135	0.0748997723	0.0149467529	0.0697339783	0.032494228	-0.0338870806	0.0532614832	-0.0453306258	0.1792555675	-0.0240918937	0.0593081091	0.0468176663	-0.1598922145	-0.0492693263	-0.0390954447	-0.0134714707	-0.0490585415	0.1580555486	0.0396866804	0.0408523629	-0.0881345026	-0.0377625136	-0.0162204706	0.1568075871	0.0123283634	0.0189735903	0.0290604906	-0.0327820999	-0.003696601	-0.0673616829	-0.0211329187	0.0142799292	-0.0262921598	-0.111155407	-0.0525164184	0.037857418	-0.0668004909	0.1655769185	-0.0034552715	0.0722051446	-0.032348661	-0.0816266908	-0.0170248068	0.140292322	-0.0338573432	-0.051297833	0.0490782338	-0.138950888	0.0784862394	0.0562510433	-0.1341129721	-0.0317805998	-0.0570927249	-0.1693583734	-0.0308877542	-0.0546634745	-0.028541801	0.047730581	0.0459728552	0.0390347648	0.0564407428	-0.1555602227	0.0326306262	-0.0005589612	-0.0820474888	0.032643919	0.1208285924	-0.0188527136	0.0564957583	0.1128236013	0.109667338	-0.1163574057	-0.142741867	0.0210347632	0.1215968188	-0.0359937916	-0.0193272265	0.0067341477	-0.064021905	0.010578751	-0.0392757635	-0.0317353527	-0.0813874829	0.0961554054	0.0568138748	-0.1345669048	0.0681822656	-0.0202862308	0.0983679528	0.101041104	0.0060432357	-0.1148374968	-0.0180634961	-0.0225052773031819	-5.307065435999903e-07	2.816494354198484e-13	0.0005064875064931	-0.0077531785746032	-0.042130137771096	0.0017749485086115	6.011177800968612e-05	0.013088618586174	0.0279481266428616	0.0001713119364943	0.0007810977828454	0.0007311189278779	0.0002638732128885	5.345348867013299e-07	6.96290724801524e-08	9.862388049874936e-05	-0.0001043122266112	9.726669804631592e-09	1.0881040620596911e-08	-0.0023970391478796	1.601337414209973e-05	2.5642815141486834e-10	5.74579667646736e-06	0.0	0.0	0.0	0.0	0.0
984364.6069744492	294.80226645362563	968973679463.962	86908.37630619449	1522393.996795886	25932.15090980986	672476450.8091524	2317683481480.152	955205.2455230914	4360.692448162241	19015638.6274592	912417061074.8292	1024333.832749348	1071306.8668884751	1.414403	29.718138	0.0537714902502209	0.0325324532346155	-0.1489584528	-0.0184135972	-0.0025191592	-0.1496434029	-0.0402185414	-0.1187540178	-0.0386953121	0.0252860791	0.0242913971	-0.1160154927	0.1960155657	0.0110440823	-0.0494613201	0.0503974655	0.0962048232	0.0626227662	0.0013523789	0.0302132038	-0.0089941206	-0.1253396073	-0.0340748434	-0.0606835334	-0.0524453934	-0.0335733897	-0.0178444162	-0.0912109122	0.0014098325	-0.0213872989	-0.0215258758	0.0033718122	-0.0905660363	0.0004443852	-0.0405096734	0.0269327338	-0.0438334357	0.099695473	0.0570473806	-0.0549714305	-0.0053133287	0.0571168169	-0.0794868143	0.0326655004	-0.0179884118	0.0120660295	0.1282391259	0.1741432868	0.040521003	-0.0071331923	0.0465101204	0.0377188286	0.0802346006	0.0192253414	0.0633856003	0.0567791562	-0.0250000962	0.0490381178	-0.1057194922	-0.0592834854	0.1064199	-0.0413022336	0.1444393485	0.0622579357	-0.0088912188	0.0267913931	0.0072917664	0.0516571568	0.0279904371	-0.0701851855	-0.015242372	0.0124875715	0.1343001875	-0.0828442439	0.0150143424	-0.2171920452	-0.1428665119	-0.018585086	0.1321650065	0.0981596738	-0.0412994111	0.0285842873	0.1018294688	0.0676373939	0.0930134137	0.0428531845	0.0641498729	0.049359627	-0.0165043118	-0.0556965529	-0.044168701	-0.0372958682	0.0130249343	-0.0200874185	-0.0282218106	0.003627002	-0.1152422001	-0.010866692	-0.022478332511497	2.694479168489916e-05	7.26021798942611e-10	0.0005052754324974	-0.0346695248735926	-0.0269163462989894	0.0007244896980871	0.0012019759549606	-0.0007589113391901	-0.0138475299253641	5.759464207513109e-07	0.0001917540850338	0.0005612271819243	-0.0001698917459535	3.149759497306914e-07	2.8863205343162532e-08	0.0001883270617017	8.970318120295064e-05	3.5467082169195925e-08	8.046660717929396e-09	-0.0023970576054067	-1.84575271000402e-08	3.406803066487184e-16	5.745885163638104e-06	0.0	0.0	0.0	0.0	0.0
982042.53392412	-2322.073050329229	964407538436.1064	5392023.25106529	1498677.687381329	-23716.30941455695	562463332.2470026	2246034810654.6484	950293.0884189444	-4912.157104147016	24129287.415822	903056953896.8156	1014819.4481747068	1054640.956463481	1.369889	28.78285	0.0992810844833737	0.0648173506298513	0.0410594967	-0.0708973464	-0.097117569	0.0130329734	-0.0464962847	0.0555002447	0.0238971626	-0.0617779954	0.0894516963	0.0351657834	-0.1171217242	0.0069457007	0.0166488091	0.0218157943	0.0835800565	0.0337979947	-0.0587076264	0.0508395088	-0.0502259944	-0.1439810616	-0.0186690402	0.0401689255	-0.1413563467	0.0340178079	0.106645169	0.0374130591	0.0917867081	-0.0259017241	-0.0675184953	0.0552767022	-0.1741712272	-0.0130356712	-0.0544611431	0.1703621545	-0.1120600196	0.0762443222	-0.1989956176	-0.0561691542	0.0776553378	0.0729630574	-0.0578196515	-0.1129738812	-0.0705104644	0.0922801218	-0.0032965522	-0.1142853025	-0.0225207889	0.0151024373	-0.0859246333	0.120429801	0.0342640169	0.048897696	-0.0183892185	-0.0463253321	0.0485397968	-0.0153156626	-0.0857070033	-0.0158196545	0.2485526168	-0.1032890661	0.0295665658	0.038014164	0.0184874573	0.0245394705	-0.1380378877	0.1789463778	0.0436199454	-0.0273623434	-0.0078868452	0.0433493527	-0.0210329878	0.1006473181	0.0612467111	0.0503511272	-0.1272604766	-0.0002941597	0.2612860552	0.0550707417	-0.0961437448	0.0527898507	0.1171645992	-0.0633590156	0.0690628915	0.0288286568	-0.0733858785	0.0504382083	-0.1258691347	0.0738877899	-0.0058811706	-0.0778221352	0.0894601648	-0.1792859507	0.0674628548	0.0012091775	-0.1154447293	-0.003627002	-0.0226942644428191	-0.000215931931322	4.662659896449141e-08	0.0005150296386006	0.0277209362929227	0.0623904611665153	0.0038925696445704	0.0007684503089562	-0.0018988530550814	-0.0011399417158913	3.605642924791966e-06	1.299467115629201e-06	0.0003763533476288	-0.0001848738342955	1.4164184227140437e-07	3.4178334607120014e-08	-0.0001334136320778	-0.0003217406937795	1.7799197224190582e-08	1.0351707403371399e-07	-0.0021929771400888	0.0002040804653179	4.1648836324370683e-08	4.809148736952052e-06	0.0	0.0	0.0	0.0	0.0
984484.448638201	2441.91471408098	969209629610.4626	5962947.4708451945	1503720.8346914556	5043.147310126573	25433334.791636888	2261176348685.168	952532.5281279454	2239.439709000988	5015090.21025043	907318217141.8152	1019740.5352682936	1058274.4485071462	1.207631	25.373646	0.098666328785547	0.0646493005482618	-0.0095810182	0.1238108144	-0.0524881826	0.0087557754	0.1378074203	-0.0988729901	0.0643795919	0.0294358969	-0.1167444924	0.0303012969	0.1475781058	0.0805987493	0.1021628927	-0.0561256349	0.0595693683	0.1207557546	0.0736230183	0.1160905975	-0.1073125137	0.0029804978	-0.1083472951	0.0216303542	-0.1194284586	0.1024410245	-0.0083399913	-0.0658424225	0.0563727577	0.0110016678	-0.1057914494	0.0145226498	-0.0955627532	0.1120384421	-0.0272692943	0.0673175135	-0.1268584476	0.0225878163	-0.1276499175	0.0418082734	-0.0815808093	0.0814386943	-0.0289322258	-0.0159857272	0.0460635065	-0.1174415803	-0.0432791812	0.0562115834	0.078651367	0.1651485321	0.0438514796	-0.0313528172	0.145082353	0.0778393338	0.0334982704	0.0874752387	-0.0477077597	0.0187402351	0.1030455294	0.0655917241	0.2810120565	0.0153419799	0.0721814636	0.0400812572	-0.0518053816	0.083910801	-0.0741340004	0.052088189	-0.0207271207	-0.0199379936	-0.0227724401	0.1118111984	0.0459685099	-0.0650567366	0.2169409141	-0.11653016	-0.0662977052	0.0333802466	0.1853247327	0.0380377309	-0.0874787302	-0.0803540814	0.0662964383	0.1043393704	0.0772331111	-0.079540334	-0.1496681914	0.0148323808	-0.1459677417	0.0372720978	-0.0352888857	0.0202427642	0.0120088177	-0.0883033556	-0.0398497757	-0.0012091775	-0.1154447293	0.003627002	-0.0096855376477833	0.0130087267950358	0.0001692269728278	9.380963952662768e-05	-0.0359919738740899	-0.0637129101670126	0.0040593349219498	0.0012954221833531	-0.0024240484749	-0.0005251954198185	5.876011008665015e-06	2.758302289984353e-07	0.0007308484584792	0.0003544951108504	5.34139469261423e-07	1.256667836168374e-07	-0.0001343286282933	-9.149962155000112e-07	1.8044180379159562e-08	8.37218074379343e-13	-0.0022659569610965	-7.297982100770012e-05	5.3260542743159485e-09	5.134560949541686e-06	0.0	0.0	0.0	0.0	0.0
984203.7916544672	-280.65698373375926	968657103507.03	78768.34251853162	1495351.1881724684	-8369.646518987138	70050982.85279351	2236075175968.813	953550.6791352498	1018.1510073044336	1036631.4736750332	909258897679.296	1018377.576001263	1067443.566307837	1.338106	28.115057	0.0981063681067184	0.0682340020380546	-0.0030776516	-0.1058438	-0.0479218919	0.0231431706	-0.1120667025	-0.0199618343	-0.0666174131	-0.078745531	0.1015645581	0.0091464892	-0.0360839305	-0.0960390173	0.0084882241	0.0607091121	0.1018990621	0.0006218622	-0.0656094712	-0.0705165994	-0.047049448	-0.0397699356	0.0741979534	0.0452514292	-0.0489735566	0.1420648008	-0.0515544771	0.0209786792	0.0506252572	0.1297913865	-0.0562236118	-0.0497182308	0.004030968	-0.0953839069	0.0111229218	0.017414503	-0.0119461826	-0.0032638467	-0.039842262	0.1041305789	0.0317102121	0.0541471458	0.0501949683	0.0057123877	-0.1685053316	0.1000041864	0.0077588785	-0.0338149098	-0.0882421907	-0.025223344	0.0288702086	0.1340771215	-0.0679115203	0.0004819161	0.0411245489	0.0813766864	-0.0289160947	0.0095171695	-0.0392974887	0.1938223775	0.076195613	0.0842850733	-0.0726943132	-0.0197091934	0.0758742655	0.0196398029	-0.0967633109	-0.0245309528	-0.0615945756	-0.0545481852	0.172504863	-0.0512643387	0.0748582951	0.06108779	-0.077246608	0.0578970275	-0.1264442176	0.0076579069	0.1044444077	0.1897088859	-0.0257100169	-0.097411251	-0.0305606524	-0.124947176	0.1195477018	-0.05562946	0.0436108753	0.0093842592	-0.054602917	0.0427565566	0.0561697753	0.0384857428	0.0533536261	-0.015917442	-0.0787657221	-0.003627002	-0.1152422001	0.010866692	-0.0224903162655323	-0.012804778617749	0.0001639623554495	0.0005058143257236	0.0291954043505455	0.0651873782246354	0.0042493942798016	0.0008523716351918	-0.015985830618824	-0.0135617821439239	0.0002555467805737	0.0001839219349192	0.0007308388778254	-9.580653800031829e-09	5.341254653410899e-07	9.178892723606428e-17	-0.0001343748637547	-4.6235461399990426e-08	1.8056604009094183e-08	2.137717890870004e-15	-0.0023969497273895	-0.0001309927662929	1.7159104821092492e-08	5.745367995632598e-06	0.0	0.0	0.0	0.0	0.0
983582.938087796	-620.853566671256	967435396097.4211	385459.1512484197	1498532.4350870254	3181.2469145569485	10120331.931378104	2245599459007.85	951294.7857269086	-2255.893408341217	5089055.069797352	904961769351.205	1018010.2723832708	1050993.26998168	1.188765	24.977242	0.0758049773796186	0.0534992614041351	0.0524123588	0.0490879368	0.1679188751	0.0177281798	0.1058461386	0.0155897652	0.0346630986	0.0409850446	-0.0658981282	0.0730977737	-0.066064305	0.1672569859	0.0114977408	0.0778161942	0.0443827023	-0.0849530506	-0.0963048458	-0.0305770823	-0.0787359843	-0.0366543374	0.0934759848	-0.0709380954	0.0414235039	-0.0562966751	-0.0764523361	-0.0308232704	0.0403418515	0.049062364	0.0297728017	0.0376457776	-0.0109849123	-0.0936554482	-0.1075757778	0.0218511166	0.079571503	0.0180315944	-0.1765659515	0.1213146679	0.0929774148	-0.04446721	0.022458231	-0.0765615519	0.0253769345	-0.0719465459	-0.0908431204	-0.0389952463	0.1494515752	-0.024194908	-0.0229372574	0.1098909785	-0.1387763043	0.0348070196	0.0069657297	-0.022724525	-0.0348627181	-0.091922498	-0.0410137122	0.0320316116	-0.0124200341	0.0166989314	0.0262568103	0.0261319203	0.1350882721	0.0877607187	-0.0528474568	-0.081358749	-0.0610472425	-0.1008567417	-0.0059099542	0.0948104854	0.0113147972	0.0632642442	0.1207498011	0.0647035651	-0.1255790213	-0.134301288	0.0545426528	0.0940113029	0.0742270272	-0.0148323993	0.0008345561	-0.0486454193	-0.0302975061	-0.1274313546	-0.0012243467	-0.0635473962	-0.0386918312	0.0436066205	-0.0603431485	0.1060052396	-0.0120333319	-0.0387512977	0.0385615621	-0.0060432357	-0.1148374968	0.0180634961	-0.0087463095671296	0.0137440066984027	0.0001888977201257	7.649793104406275e-05	-0.0211675822472159	-0.0503629865977614	0.0025364304190462	0.0004480665381926	-0.0042878465353695	0.0116979840834544	1.8385627910880227e-05	0.0001368428316167	0.0007308388778254	0.0	5.341254653410899e-07	0.0	-0.0001343748637547	0.0	1.8056604009094183e-08	0.0	-0.0023969497273895	0.0	0.0	5.745367995632598e-06	0.0	0.0	0.0	0.0	0.0
983066.8527814985	-516.085306297522	966420437037.7205	266344.0433762071	1512435.6710047468	13903.23591772141	193299968.98381868	2287461658927.5786	955308.835061263	4014.049334354349	16112592.058630597	912614970346.1072	1022962.983840246	1071985.1917885477	1.153911	24.244932	0.0177376447065493	0.0103078189311903	-0.0715698729	-0.0585898635	0.0348775082	-0.0772745139	-0.0847537834	-0.0553770365	0.009509663	-0.0820023997	0.0830358077	-0.0597212242	0.1379460418	0.0138865055	-0.0136794714	0.0099862119	0.0265260275	-0.0510863876	0.0392670047	-0.0577751179	-0.0538733848	0.1202723316	0.0756107516	0.0214237418	-0.1375218816	-0.0299550693	-0.0819919166	0.0743753429	0.0165517408	-0.0025199531	0.0590997942	-0.0379759089	-0.1135598074	-0.1571597053	-0.0082727187	-0.0702346699	-0.0346102117	0.0478007971	-0.0163850464	0.0409082953	0.0860458558	0.0554569511	-0.113565397	-0.0860127428	0.0747402727	0.0711298446	0.0766819253	0.1229639706	0.0095549479	0.034407163	0.0370146781	-0.028627761	-0.0563771531	0.0097319276	0.0500873025	-0.0928808115	-0.0362397912	0.06213353	0.0171158129	-0.0740802409	0.0038079264	0.1648836738	-0.0867266321	0.0670146643	0.1114723167	0.0651257875	-0.073752947	-0.0126051376	-0.0203691974	-0.0391102429	0.0543856609	0.0219524275	0.0925755815	-0.0769037155	-0.0414261291	-0.08133805	-0.1122564365	0.0153153939	0.0022977015	0.0978390011	-0.0756148604	-0.1422379015	0.0125466633	0.0535234783	0.0692136511	-0.0613833085	0.0518063656	-0.0455247691	-0.0762072925	0.0215332444	-0.0365574636	0.0528547771	-0.0615683508	-0.0569770196	-0.036439882	-0.0084568186	-0.1142313295	0.0251890118	-0.0135924750302791	-0.0048461654631495	2.3485319696223016e-05	0.0001847553774487	-0.0234107915015613	-0.0022432092543453	5.031987758780838e-06	0.0005480651587295	-0.0070011501886639	-0.0027133036532943	4.901610396422856e-05	7.362016714980736e-06	0.0008888392126129	0.0001580003347875	7.900351458783201e-07	2.4964105792962104e-08	-0.0001350645038786	-6.896401239000192e-07	1.824242020797236e-08	4.75603500492834e-13	-0.0023969403755857	9.351803800100589e-09	8.745623431557582e-17	5.745323164112916e-06	0.0	0.0	0.0	0.0	0.0
983227.822877738	160.9700962395873	966736951680.8966	25911.371883381995	1498844.060522152	-13591.610482594697	184731875.51057804	2246533517762.5327	953052.6423480208	-2256.1927132421406	5090405.559286932	908309339086.5444	1020331.9500234273	1056659.402881238	1.160144	24.375883	0.0365223147585388	0.0180636890298876	0.0635357211	0.0583678752	0.1268656538	0.034368676	0.079096702	-0.0204669566	0.0373594271	0.0401494366	-0.0872201744	0.069808943	0.0102611435	0.1054655325	-0.00153636	0.1593319098	0.0759104536	0.0740773062	-0.0281263351	-0.1478373294	-0.1203121153	0.0291692904	0.0089945437	0.082705905	-0.0574310685	-0.062009352	-0.0456317909	-0.0636840905	-0.0845641786	0.0788332883	-0.0334111084	-0.1540305387	-0.1398518666	-0.1717200727	0.1146902532	0.0295211747	0.0109333886	0.1116108462	0.0473641533	-0.0631727948	0.1736453948	-0.0592401289	-0.036060862	0.0888488015	0.0783766964	-0.0771534171	-0.0771827082	0.0142030089	0.073484584	-0.024623386	0.0700086677	0.1748960947	0.0112635097	-0.0447119831	0.0198408329	-0.1603619025	-0.1544927481	-0.0509170012	-0.0252571559	0.0169075368	0.0255667889	-0.0038965155	-0.1034626045	0.0341540577	-0.1157955696	-0.0342096233	-0.1187655744	-0.0420843566	-0.0946798775	-0.056885905	0.169522622	0.0465161317	0.0444180968	0.0934220732	0.0947125128	0.0630869953	-0.1793565712	-0.1401795908	0.0030241505	-0.0241639991	0.0655653973	-0.0653230315	-0.0445898638	-0.0246713443	0.0032898004	-0.1980206413	-0.0753447096	-0.0438713385	-0.0388852752	0.0231478915	-0.0473516782	0.0176820657	0.0793534582	-0.0425601834	-0.0171045127	-0.010866692	-0.1134247617	0.032215118	-0.0037811884718195	0.0098112865584596	9.626134393221004e-05	1.4297386259420687e-05	-0.0212606406270055	0.0021501508745557	4.623148783353068e-06	0.0004520148398706	-0.0038889179917305	0.0031122321969334	1.5123683146405183e-05	9.685989247628898e-06	0.0007311641354296	-0.0001576750771833	5.346009929385144e-07	2.4861429964759626e-08	0.0001361246799116	0.0002711891837902	1.852992848103556e-08	7.354357340479486e-08	-0.002397049017184	-1.0864159830006188e-07	1.1802996881192006e-14	5.74584399078278e-06	0.0	0.0	0.0	0.0	0.0
983475.3641512544	247.54127351637	967223791892.4424	61276.6820941063	1525163.907674051	26319.84715189878	692734354.0993142	2326124945271.581	952762.9811204053	-289.66122761555016	83903.62678374756	907757298193.4417	1024039.3020850308	1066422.950059048	1.303355	27.384905	0.0637218264759075	0.0317803179766129	-0.1196965637	0.0450673104	-0.025667079	-0.1539499857	0.1109077659	-0.0256758101	-0.0349582473	-0.0183694146	-0.0528206953	-0.0610464097	0.1005194757	0.0933562301	0.0179392639	-0.1753833181	0.170371877	-0.1045127622	-0.1744165746	-0.0674773534	-0.0435118798	0.0597835473	0.0468916272	-0.0697843269	-0.0835185485	-0.0506125719	-0.0509292561	0.0155516183	0.0237680678	-0.0613080629	0.0993597884	0.1092734041	0.017628446	0.0085327083	0.0685601067	-0.1342411787	-0.1832374253	0.0262951858	0.0777541123	0.0232735821	-0.1761034316	0.1667430471	-0.0087870808	-0.0675884871	-0.0713277977	-0.0922886199	0.0890968348	0.1127214619	0.0780665252	0.0682634572	-0.2293661649	0.0741678134	-0.0723725671	0.0815174819	0.0153387897	0.055505342	-0.0849263502	-0.0378725665	0.0573510846	-0.0117616367	-0.0443465328	0.1452748128	-0.092431189	-0.052515999	0.1101745069	0.0697351021	0.05409008	0.0806792563	0.1193925947	-0.0399751206	0.0433969965	0.1022670431	0.0672011248	-0.0530335617	0.0842438458	-0.1463346366	-0.0503890468	0.0376646732	0.0732265965	0.0438572492	0.0533870505	0.0128044396	0.0728385413	-0.0936446254	-0.145785206	0.0756705848	0.2034113656	-0.058541429	-0.1357030275	-0.0244175459	0.0078571392	0.0390504546	-0.0481051772	0.105009079	-0.0485600934	-0.013271799	-0.1124192083	0.0391140859	-0.0134378908096834	-0.0096567023378639	9.32519000421061e-05	0.0001805769094129	-0.0430982127532502	-0.0218375721262447	0.0004768795563689	0.0018574559425244	-0.0046718700056942	-0.0007829520139637	2.1826369350105124e-05	6.130138561698145e-07	0.0011789465073923	0.0004477823719627	1.3899148672925026e-06	2.0050905264054187e-07	-4.491353962210454e-05	-0.0001810382195337	2.017226041386354e-09	3.27748369319338e-08	-0.0023969776087237	7.140846029979679e-08	5.0991682023876515e-15	5.745501656722788e-06	0.0	0.0	0.0	0.0	0.0
982354.277303116	-1121.086848138366	965019926135.7274	1256835.7210688156	1496663.0004351265	-28500.90723892441	812301713.4417739	2240000136871.476	953603.071100377	840.089979971759	705751.1744489504	909358817212.0708	1019919.4586151402	1061355.236241067	1.453519	30.540018	0.1380312377869419	0.0856324929831388	0.0776335372	-0.114329077	-0.053428868	0.0365914439	-0.0687967582	-0.0770934735	-0.0417956714	0.0208516263	0.0970172876	0.0411247736	-0.0712375505	-0.0807030086	-0.0042029361	-0.0254773565	0.1390907786	0.0755650601	0.0493142453	-0.0394670531	-0.0384212545	0.1309131762	0.0278977335	-0.0732083852	0.0592206552	0.0926453934	-0.2344164617	0.0330668242	0.037179286	-0.0088879136	-0.0010806597	0.0671034149	-0.0062982779	-0.0452349751	0.0207078754	0.1961999693	-0.0692093774	0.1076944158	-0.0675053791	-0.0006699074	-0.0107356305	0.0106057853	0.068256754	0.0580174355	-0.0322071294	0.0943439701	-0.0300592101	-0.017010905	-0.0725938045	-0.034544526	-0.0552741634	0.0825154359	0.0665611137	-0.0934099637	0.1198777758	0.0695095121	0.0110917409	-0.072705821	0.1425718617	0.1374128373	-0.1137723418	0.0936475149	-0.0535443787	0.142308894	-0.0023804287	0.0609017144	-0.0084547538	-0.0572432427	-0.0948839415	-0.0537365673	-0.0950705955	-0.0546426317	0.0452940337	0.0856060673	-0.0923169108	0.0937165439	-0.0886617038	0.0769340727	0.1252173812	-0.0408402554	-0.0247272061	-0.100196246	0.0107238999	-0.0993112562	-0.1554259288	-0.1183461445	0.120672504	-0.1388073479	0.0163412797	-0.0208332774	0.0242882384	-0.0100439781	0.0943895685	0.0213790947	-0.0869139699	-0.0156710845	-0.1112164334	0.0458586883	-0.0224355236694719	-0.0089976328597885	8.09573970795458e-05	0.0005033527223234	0.0408013598792535	0.0838995726325037	0.0070391382879167	0.0016647509679963	-0.0246941142976737	-0.0200222442919795	0.0006097992809465	0.0004008902664877	0.0008651734238117	-0.0003137730835805	7.485250532700596e-07	9.845354797967816e-08	0.0001434631655219	0.000188376705144	2.058167986156408e-08	3.548578304091123e-08	-0.0023970635800525	-8.59713287998734e-08	7.391069375615942e-15	5.745913806814108e-06	0.0	0.0	0.0	0.0	0.0
